source_file,source_line,caller_module,caller_name,callee_path,status,confidence
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,546,src.drawing_intelligence.cli.main,command_list_drawings,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,546,src.drawing_intelligence.cli.main,command_list_drawings,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,547,src.drawing_intelligence.cli.main,command_list_drawings,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,548,src.drawing_intelligence.cli.main,command_list_drawings,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,552,src.drawing_intelligence.cli.main,command_list_drawings,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,556,src.drawing_intelligence.cli.main,command_list_drawings,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,562,src.drawing_intelligence.cli.main,command_list_drawings,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,567,src.drawing_intelligence.cli.main,command_list_drawings,src.drawing_intelligence.cli.main.handle_error,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,590,src.drawing_intelligence.cli.main,handle_export,src.drawing_intelligence.export.export_manager.ExportManager,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,590,src.drawing_intelligence.cli.main,handle_export,src.drawing_intelligence.export.export_manager.ExportConfig,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,594,src.drawing_intelligence.cli.main,handle_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,595,src.drawing_intelligence.cli.main,handle_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,596,src.drawing_intelligence.cli.main,handle_export,src.drawing_intelligence.cli.main.ensure_output_directory,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,597,src.drawing_intelligence.cli.main,handle_export,export_manager.export_drawing_json,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,602,src.drawing_intelligence.cli.main,handle_export,src.drawing_intelligence.cli.main.ensure_output_directory,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,602,src.drawing_intelligence.cli.main,handle_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,603,src.drawing_intelligence.cli.main,handle_export,export_manager.export_drawing_csv,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,604,src.drawing_intelligence.cli.main,handle_export,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,608,src.drawing_intelligence.cli.main,handle_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,609,src.drawing_intelligence.cli.main,handle_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,610,src.drawing_intelligence.cli.main,handle_export,src.drawing_intelligence.cli.main.ensure_output_directory,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,611,src.drawing_intelligence.cli.main,handle_export,export_manager.export_drawing_report,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,615,src.drawing_intelligence.cli.main,handle_export,<builtin>.ValueError,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,634,src.drawing_intelligence.cli.main,handle_batch_export,src.drawing_intelligence.export.export_manager.ExportManager,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,634,src.drawing_intelligence.cli.main,handle_batch_export,src.drawing_intelligence.export.export_manager.ExportConfig,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,639,src.drawing_intelligence.cli.main,handle_batch_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,640,src.drawing_intelligence.cli.main,handle_batch_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,641,src.drawing_intelligence.cli.main,handle_batch_export,src.drawing_intelligence.cli.main.ensure_output_directory,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,642,src.drawing_intelligence.cli.main,handle_batch_export,export_manager.export_batch_json,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,643,src.drawing_intelligence.cli.main,handle_batch_export,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,647,src.drawing_intelligence.cli.main,handle_batch_export,src.drawing_intelligence.cli.main.ensure_output_directory,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,647,src.drawing_intelligence.cli.main,handle_batch_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,648,src.drawing_intelligence.cli.main,handle_batch_export,export_manager.export_batch_csv,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,649,src.drawing_intelligence.cli.main,handle_batch_export,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,649,src.drawing_intelligence.cli.main,handle_batch_export,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,653,src.drawing_intelligence.cli.main,handle_batch_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,654,src.drawing_intelligence.cli.main,handle_batch_export,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,655,src.drawing_intelligence.cli.main,handle_batch_export,src.drawing_intelligence.cli.main.ensure_output_directory,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,656,src.drawing_intelligence.cli.main,handle_batch_export,export_manager.generate_batch_report,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,659,src.drawing_intelligence.cli.main,handle_batch_export,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,680,src.drawing_intelligence.cli.main,setup_argument_parser,argparse.ArgumentParser,external,medium
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,702,src.drawing_intelligence.cli.main,setup_argument_parser,parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,708,src.drawing_intelligence.cli.main,setup_argument_parser,parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,714,src.drawing_intelligence.cli.main,setup_argument_parser,parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,721,src.drawing_intelligence.cli.main,setup_argument_parser,parser.add_subparsers,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,724,src.drawing_intelligence.cli.main,setup_argument_parser,subparsers.add_parser,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,729,src.drawing_intelligence.cli.main,setup_argument_parser,process_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,734,src.drawing_intelligence.cli.main,setup_argument_parser,process_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,739,src.drawing_intelligence.cli.main,setup_argument_parser,process_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,744,src.drawing_intelligence.cli.main,setup_argument_parser,process_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,750,src.drawing_intelligence.cli.main,setup_argument_parser,process_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,756,src.drawing_intelligence.cli.main,setup_argument_parser,subparsers.add_parser,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,761,src.drawing_intelligence.cli.main,setup_argument_parser,batch_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,766,src.drawing_intelligence.cli.main,setup_argument_parser,batch_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,771,src.drawing_intelligence.cli.main,setup_argument_parser,batch_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,778,src.drawing_intelligence.cli.main,setup_argument_parser,batch_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,782,src.drawing_intelligence.cli.main,setup_argument_parser,batch_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,787,src.drawing_intelligence.cli.main,setup_argument_parser,batch_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,792,src.drawing_intelligence.cli.main,setup_argument_parser,batch_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,798,src.drawing_intelligence.cli.main,setup_argument_parser,batch_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,802,src.drawing_intelligence.cli.main,setup_argument_parser,batch_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,808,src.drawing_intelligence.cli.main,setup_argument_parser,subparsers.add_parser,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,813,src.drawing_intelligence.cli.main,setup_argument_parser,export_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,817,src.drawing_intelligence.cli.main,setup_argument_parser,export_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,823,src.drawing_intelligence.cli.main,setup_argument_parser,export_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,829,src.drawing_intelligence.cli.main,setup_argument_parser,subparsers.add_parser,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,834,src.drawing_intelligence.cli.main,setup_argument_parser,cost_parser.add_mutually_exclusive_group,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,835,src.drawing_intelligence.cli.main,setup_argument_parser,cost_group.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,840,src.drawing_intelligence.cli.main,setup_argument_parser,cost_group.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,846,src.drawing_intelligence.cli.main,setup_argument_parser,cost_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,852,src.drawing_intelligence.cli.main,setup_argument_parser,subparsers.add_parser,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,859,src.drawing_intelligence.cli.main,setup_argument_parser,subparsers.add_parser,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,864,src.drawing_intelligence.cli.main,setup_argument_parser,list_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,868,src.drawing_intelligence.cli.main,setup_argument_parser,list_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,873,src.drawing_intelligence.cli.main,setup_argument_parser,list_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,879,src.drawing_intelligence.cli.main,setup_argument_parser,list_parser.add_argument,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,895,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,896,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,897,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,898,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,899,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,900,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,901,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,902,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,903,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,904,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,905,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,906,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,907,src.drawing_intelligence.cli.main,print_batch_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,920,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,921,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,922,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,923,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,924,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,925,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,926,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,927,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,927,src.drawing_intelligence.cli.main,print_result_summary,result.needs_human_review,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,928,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,928,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,929,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,929,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,930,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,930,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,933,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,933,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,935,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,939,src.drawing_intelligence.cli.main,print_result_summary,<builtin>.print,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,943,src.drawing_intelligence.cli.main,<module:src.drawing_intelligence.cli.main>,sys.exit,external,medium
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\cli\main.py,943,src.drawing_intelligence.cli.main,<module:src.drawing_intelligence.cli.main>,src.drawing_intelligence.cli.main.main,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,45,src.drawing_intelligence.database.database_manager,<module:src.drawing_intelligence.database.database_manager>,logging.getLogger,external,medium
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,171,src.drawing_intelligence.database.database_manager,DatabaseManager.__init__,<builtin>.str,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,171,src.drawing_intelligence.database.database_manager,DatabaseManager.__init__,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,174,src.drawing_intelligence.database.database_manager,DatabaseManager.__init__,threading.local,external,medium
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,175,src.drawing_intelligence.database.database_manager,DatabaseManager.__init__,threading.Lock,external,medium
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,178,src.drawing_intelligence.database.database_manager,DatabaseManager.__init__,pathlib.Path,external,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,179,src.drawing_intelligence.database.database_manager,DatabaseManager.__init__,db_dir.mkdir,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,182,src.drawing_intelligence.database.database_manager,DatabaseManager.__init__,src.drawing_intelligence.database.database_manager.DatabaseManager.initialize_database,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,190,src.drawing_intelligence.database.database_manager,DatabaseManager.__exit__,src.drawing_intelligence.database.database_manager.DatabaseManager.close,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,202,src.drawing_intelligence.database.database_manager,DatabaseManager._get_connection,<builtin>.hasattr,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\database_manager.py,204,src.drawing_intelligence.database.database_manager,DatabaseManager._get_connection,sqlite3.connect,external,medium
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\query_filters.py,117,src.drawing_intelligence.database.query_filters,QueryFilters.__post_init__,src.drawing_intelligence.database.query_filters.QueryFilters._validate_status,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\query_filters.py,118,src.drawing_intelligence.database.query_filters,QueryFilters.__post_init__,src.drawing_intelligence.database.query_filters.QueryFilters._validate_confidence_scores,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\query_filters.py,119,src.drawing_intelligence.database.query_filters,QueryFilters.__post_init__,src.drawing_intelligence.database.query_filters.QueryFilters._validate_date_range,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\query_filters.py,120,src.drawing_intelligence.database.query_filters,QueryFilters.__post_init__,src.drawing_intelligence.database.query_filters.QueryFilters._validate_pagination,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\query_filters.py,121,src.drawing_intelligence.database.query_filters,QueryFilters.__post_init__,src.drawing_intelligence.database.query_filters.QueryFilters._validate_sorting,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\query_filters.py,127,src.drawing_intelligence.database.query_filters,QueryFilters._validate_status,<builtin>.isinstance,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\database\query_filters.py,129,src.drawing_intelligence.database.query_filters,QueryFilters._validate_status,DrawingStatus,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,30,src.drawing_intelligence.export.csv_exporter,<module:src.drawing_intelligence.export.csv_exporter>,logging.getLogger,external,medium
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,190,src.drawing_intelligence.export.csv_exporter,CSVExporter.__init__,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,191,src.drawing_intelligence.export.csv_exporter,CSVExporter.__init__,InvalidDelimiterError,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,195,src.drawing_intelligence.export.csv_exporter,CSVExporter.__init__,InvalidDelimiterError,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,199,src.drawing_intelligence.export.csv_exporter,CSVExporter.__init__,<builtin>.getattr,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,200,src.drawing_intelligence.export.csv_exporter,CSVExporter.__init__,<builtin>.getattr,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,201,src.drawing_intelligence.export.csv_exporter,CSVExporter.__init__,<builtin>.getattr,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,203,src.drawing_intelligence.export.csv_exporter,CSVExporter.__init__,logger.info,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,235,src.drawing_intelligence.export.csv_exporter,CSVExporter.export_summary,EmptyDataError,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,237,src.drawing_intelligence.export.csv_exporter,CSVExporter.export_summary,logger.info,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,240,src.drawing_intelligence.export.csv_exporter,CSVExporter.export_summary,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,241,src.drawing_intelligence.export.csv_exporter,CSVExporter.export_summary,<builtin>.str,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,247,src.drawing_intelligence.export.csv_exporter,CSVExporter.row_generator,<builtin>.enumerate,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,249,src.drawing_intelligence.export.csv_exporter,CSVExporter.row_generator,src.drawing_intelligence.export.csv_exporter.CSVExporter.progress_callback,missing,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,249,src.drawing_intelligence.export.csv_exporter,CSVExporter.row_generator,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,250,src.drawing_intelligence.export.csv_exporter,CSVExporter.row_generator,src.drawing_intelligence.export.csv_exporter.CSVExporter.flatten_drawing_data,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,253,src.drawing_intelligence.export.csv_exporter,<module:src.drawing_intelligence.export.csv_exporter>,src.drawing_intelligence.export.csv_exporter.CSVExporter._write_csv_atomic,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,254,src.drawing_intelligence.export.csv_exporter,<module:src.drawing_intelligence.export.csv_exporter>,row_generator,external,low
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,254,src.drawing_intelligence.export.csv_exporter,<module:src.drawing_intelligence.export.csv_exporter>,<builtin>.len,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,301,src.drawing_intelligence.export.csv_exporter,CSVExporter.entity_row_extractor,src.drawing_intelligence.export.csv_exporter.CSVExporter._sanitize_value,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,302,src.drawing_intelligence.export.csv_exporter,CSVExporter.entity_row_extractor,src.drawing_intelligence.export.csv_exporter.CSVExporter._sanitize_value,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,303,src.drawing_intelligence.export.csv_exporter,CSVExporter.entity_row_extractor,src.drawing_intelligence.export.csv_exporter.CSVExporter._format_float,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,311,src.drawing_intelligence.export.csv_exporter,<module:src.drawing_intelligence.export.csv_exporter>,src.drawing_intelligence.export.csv_exporter.CSVExporter._export_detail_rows,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,355,src.drawing_intelligence.export.csv_exporter,CSVExporter.detection_row_extractor,src.drawing_intelligence.export.csv_exporter.CSVExporter._format_float,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,360,src.drawing_intelligence.export.csv_exporter,CSVExporter.detection_row_extractor,src.drawing_intelligence.export.csv_exporter.CSVExporter._format_float,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,363,src.drawing_intelligence.export.csv_exporter,CSVExporter.detection_row_extractor,src.drawing_intelligence.export.csv_exporter.CSVExporter._format_float,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,366,src.drawing_intelligence.export.csv_exporter,CSVExporter.detection_row_extractor,src.drawing_intelligence.export.csv_exporter.CSVExporter._format_float,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,369,src.drawing_intelligence.export.csv_exporter,CSVExporter.detection_row_extractor,src.drawing_intelligence.export.csv_exporter.CSVExporter._format_float,exists,high
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,374,src.drawing_intelligence.export.csv_exporter,<module:src.drawing_intelligence.export.csv_exporter>,src.drawing_intelligence.export.csv_exporter.CSVExporter._export_detail_rows,exists,high
